source_language,target_language,source_text,target_text
Kalenjin,Swahili,Machei itile kesit  komomii chametabkei,Unapaswa kuhukumu kesi bila upendeleo
Kalenjin,Swahili,Kayanik alak kokikubel ab kome,Waumini wengine walichomwa hadi kufa.
Kalenjin,Swahili,Much ketonon namet ab asoya ndakinet biik ak kandoik ko karanitu eng' boishe ngwai,Ufisadi huu unaweza kukomeshwa kwa kuwaelimisha watu na viongozi wawe wazuri katika kazi zao 
Kalenjin,Swahili,Oret agenge nebo ketes kesutik ko keba mbar ak kelyek,Njia bora ya kuongeza mazao ni kuzuru mashamba kwa miguu.
Kalenjin,Swahili,kianetgei akutunyii yon ogotii bik cheechen ,Nimejifunza kupiga magoti wakati wa kuwasalimia wazee.
Kalenjin,Swahili,ayani ale kitinye tuguk chechang' che kargei,Nina hakika tuna mengi sawa
Kalenjin,Swahili,Kotgomalachi kotit negaitit,Singewahi kuvaa koti lenye ni baridi
Kalenjin,Swahili,Komi listit nekopa bik che kimeche koeke kadoik ko kikinyor,Kulikuwa na orodha ya wagombea waliopatikana
Kalenjin,Swahili,Eng'kabartaet ko teget ab oret ab garit ab mat koibu koet emet,Kwa mfano ujenzi wa reli hufanya nchi kuwa kubwa
Kalenjin,Swahili,Kikachin pik rapinik kotomo ko ba,Watu wengine hulipwa fidia kabla ya kuhamishwa.
Kalenjin,Swahili,Kagimitetab kalyet eng Baringo ak Turkana,Kupeanwa ushauri kule Baringo na Turkana
Kalenjin,Swahili,kimwoe kele kimochei komii chepto eng che kikiser,ila yasemekana lazima katika orodha ya washindi pawe  na msichana.
Kalenjin,Swahili,Awendi paeku amndaeindet neo eng emet nyon ab Kenya,Naenda kuwa muhubiri mkubwa katika kanisa kubwa ya kenya
Kalenjin,Swahili,Much kemagun  I kur polishiot,Labda unapaswa kuwaita polisi
Kalenjin,Swahili,moting'en kang'ong'ony ale mwoei iman.,Sina shaka kuwa yeye ni mkweli
Kalenjin,Swahili,kikenyoru kerichekab kanyoisetab koroitab kipindupindu,Maradhi ya kipindupindu pia dawa zimeweza kupatikana zinazoponya
Kalenjin,Swahili,aipchinik cheptanyu eng tuye.,Nitamleta dada yangu kwenye sherehe
Kalenjin,Swahili,Tos ngoroik ancho chenyolchin arusit nekararan.,Je! Ni mavazi gani sahihi kwa harusi ya jadi?
Kalenjin,Swahili,kenyoru meet ago umianso biik,Hili husababisha vifo na majeruhi.
Kalenjin,Swahili,ya chezani cheurerendos konyorun kosir, wachezaji wanapofanya michezo yao wanapata kushida 
Kalenjin,Swahili, Kamenyii Haji ak nyalida ne bo ngaleek chii che bo Kondeni.,mamake Haji kwa athari  za lahaja ya pale Kondeni.  
Kalenjin,Swahili,"Tos,kigaigere korusegei karishek ",Umewahi kuona ajali ya gari?
Kalenjin,Swahili,Mekat nambaitab kibandit yaan ichenye kaditab sime.,Nambari ya kitambulisho cha kitaifa ni sharti la kusajili kadi ya simu
Kalenjin,Swahili,Mamie lagok ab sugul che koba olindok amut,Hakuna wanafunzi waliokwenda huko jana
Kalenjin,Swahili,Malaikaiyatap Kamuktaindet.,Malaika wa Mungu.
Kalenjin,Swahili,Kieshio karit kwo akoba ropta ,gari ilighairi kuenda kwa sababu ya mvua
Kalenjin,Swahili,Kwawekte rotwet nikonye nikwa ibu,Nilirudisha kisu nilichokua nimeazima
Kalenjin,Swahili,"eng  Kipsigis,kisere kainaik koecheketu ",Kwa Kipsigis nomino huwa na herufi kubwa kila wakati
Kalenjin,Swahili,akenge eng ekenge,moja kwa moja
Kalenjin,Swahili, Ichek tugul ngunoo.,Ni wao sasa wote.  
Kalenjin,Swahili,Koib chemosit Kijitu? ,Kijitu kuja kumtetea jitu?
Kalenjin,Swahili,Kakotebenaa robinik ribikab kalyet,Polisi wameniuliza pesa.
Kalenjin,Swahili,kamangunet nengung eng chamiet nyo ko kamangunet eng ane a wendat, Nguvu ya mapenzi yako inanipa nguvu ya kutembea.
Kalenjin,Swahili,agochini tufayandeni chi age tugul ne mochei,Nitampa tufaha hili kwa yeyote anayetaka
Kalenjin,Swahili,taretech che pendi anan cheibe tuguk koba olda agengei akoi age,Hutuwezesha kusafiri au kusafirisha mizigo katika sehemu moja hadi nyingine.
Kalenjin,Swahili,bumburisot besiet age ng'wenonik ak kolugui biik,machimbo hayo huweza kuboromoka na kumeza watu
Kalenjin,Swahili,Kampuninotok koyoe kakiletabgei kong'et eng tai eng kabeletabgei.,Kampuni hiyo inafanya kazi kwa bidii kukaa hatua moja mbele katika mashindano.
Kalenjin,Swahili,kipendi kapkirwok wikini nyonet ,Tunaenda Kortini wiki inayo kuja
Kalenjin,Swahili,Tom koruiyo.,Hawajalala.
Kalenjin,Swahili,kakur tuyie kintekab sukul,Mkuu wa shule ametoa wito kwa mkutano.
Kalenjin,Swahili,kiibwat kwanit nyi komwaini,Alikumbuka babake akimwambia.
Kalenjin,Swahili,Ba-ei che sogityotin kot;,"'Tis manna kwa roho ya njaa,"
Kalenjin,Swahili,kiitil iibu mbar somaneng'ing nebo ketekab ndekee?,uliamua kuileta shambani shahada yako ya urubani?
Kalenjin,Swahili, Ng'etung ko tiony ne kinto ak ko ang'er ochei eng ng'ony.,Simba ni mnyama mkubwa sana  na hodari sana duniani.
Kalenjin,Swahili,Achame aker iurereni,Natarajia kukuona ukicheza
Kalenjin,Swahili,kikilenji nyoru konunoek chebo kamanut ye wirji sang' boisionichoto,Aliahidiwa zawadi z thamani iwapo angetupilia mbali harakati hizo.
Kalenjin,Swahili,Kikon sobenyii inendet inegei asikor ichek ,Alitoa maisha yake mwenyewe ili kuwaokoa
Kalenjin,Swahili,tengek ko kaek mo kimwach Khan kandoishet,"Kosa ni kuwa, Khan hakufahamisha utawala."
Kalenjin,Swahili,Kokotestai imandap borto nyi kitin kitin,Afya yake inaimarika kidogo kidogo
Kalenjin,Swahili,mito kaitanyin oldo age eng' yu,Nyumba yake iko mahali fulani hapa
Kalenjin,Swahili,som nyoet ab kaat,omba msamaha
Kalenjin,Swahili,Ityeni lakwet tab sugul,Mwanafunzi anaimba
Kalenjin,Swahili,Kimine ketik  en mbaret b serakali  so  bwan,Kesho tunapanda mti kwa shamba ya serikali  ndio mukuje
Kalenjin,Swahili,mete kagulet ab sigaret kotie mache imeng'ishe eng kasarta ne koi,Acha kuvuta sigara ikiwa unataka kuishi kwa muda mrefu
Kalenjin,Swahili,kiiy jebet kotomo ketun,Alikuwa jebet kabla ya kuolewa
Kalenjin,Swahili,tinyei olye nebo barak omitwogikab duket,chakula cha madukani kina gharama nyingi
Kalenjin,Swahili,Ma mye kong'alal chi missing',Si vyema kuzungumza sana
Kalenjin,Swahili, Alak eng tukuk che bo  mbar koyookitun eng chokchine., Baadhi ya mazao shambani uaribika kwa haraka sana.
Kalenjin,Swahili,Ikilgei eng' tuguk tugul che iyoe.,Jitahidi katika yote uyatendayo.
Kalenjin,Swahili,amunee asiloboti?,Kwa nini unakimbia?
Kalenjin,Swahili,Kisame chumbik en kokwet raaa,Tutaomba chumvi kwa  jirani leo.
Kalenjin,Swahili,eng' nyeranet ne kiibi koroitab korono kokiker boisionik kampunisiek che chang',Miongoni mwa madhara hayo ya Janga la Corona ni baadhi ya makampuni yanakunja jamvi.
Kalenjin,Swahili,Kakoru pusit eng barakut ab mezet,Paka amelala juu ya meza
Kalenjin,Swahili,kiesho kongete kakitau tetutiet akoi let,Walitupinga tangu mwanzo wa mradi hadi mwisho.
Kalenjin,Swahili,ya I negit ko kararan ng'wanduni,"Unapokuwa karibu, dunia inakuwa bora."
Kalenjin,Swahili,Much keboishee oratinwek ab rani komii ropta anan kokiyam,Barabara za sasa huweza kutumiwa wakati wa kiangazi na mvua 
Kalenjin,Swahili,Miten karun tuyet ab baronitik  sipitali,Kesho kuna mkutano  wa wanarika pale hospiatli
Kalenjin,Swahili,mutyo maamin kiy,pole hakuna kitu kilikufanyikia 
Kalenjin,Swahili,Kiseretyo pik che chang en sundan ,watu wengi waliteseka sudan 
Kalenjin,Swahili,maiguyee kobaishe saingwai eng urerenoshiet nemachamat eng kokwet , hawaelewi kutumia muda wao katika karakana.
Kalenjin,Swahili,Noto ko kasu ko boiboyet neo,Hiyo inasikika kama furaha nyingi
Kalenjin,Swahili, achamee akosoo okwek otienii.,Ninapenda kuwasikiliza nyinyi wakiimba
Kalenjin,Swahili,Kokinam emet kanda toi boret ,Tuliuteka mji baada ya vita vifupi
Kalenjin,Swahili,tinyei umalaikayat siaset amu mamiten betushiek chemiten tyongik cheibu korot nebo malaria ,Siasa ina umalaika na ushetani kwani hakuna masika yasiyokuwa na mbu.
Kalenjin,Swahili,yaaksei boiboiyet notok kasarta kasit ab tisap,Tamasha hilo litafanyika Jumapili ijayo
Kalenjin,Swahili,kapatikap ngwek konyoru kelutik,Wapanda mboga wanapata faida.
Kalenjin,Swahili,Keiyan kewelutik ko ibun siret chebo iman,Kukubali changamoto kunakuletea mafanikio ya kweli.
Kalenjin,Swahili,Kanetet ab ko pandab naet,Kujifunza ni safari ya kuelimika.
Kalenjin,Swahili,Baibai ku chito nemeche kotunis,Ako na furaha kama bwana harusi
Kalenjin,Swahili,kokituien chebiywo,tulikutana na mwendawazimu
Kalenjin,Swahili,malazima inai keitugul ,Sio lazima kujua maelezo yote
Kalenjin,Swahili,Lasima ketyem kerip itondap  emet,Ni lazima tujaribu kulinda mazingira ya nchi
Kalenjin,Swahili,Eng kokwenyi akometo icheget komotinye gorik kobil ngoroik chekesiebei,wa kiji chao na kuwaacha bila makao wala vyakula sembuse malazi.
Kalenjin,Swahili,Kiameny yu kosiratei kenyisiek somok,Nimeishi hapa kwa zaidi ya miaka mitatu
Kalenjin,Swahili,Kiamwech atindonik che kororonen,Alitusimulia hadithi ya kupendeza sana.
Kalenjin,Swahili,Ingen kipsomananiat amune asikuchenye somanet,Mwanafunzi anajua chanzo cha yeye kitafuta masomo
Kalenjin,Swahili,Kiboibochi sikik chik kanyorset nyi,Wazazi wake walifurahishwa na mafanikio yake
Kalenjin,Swahili, maanai kito nekeyaak.,Sikuwahi kujua kilichotokea
Kalenjin,Swahili,Kakechop kameraishek tutikin chebo kalyet,Tumesakinisha kamera kadhaa za usalama
Kalenjin,Swahili,Kitnye pesendo neo eng' konyo kosir ole kimuktoi ,Tuna deni zaidi juu ya nyumba yetu kuliko inavyostahili
Kalenjin,Swahili,achamin kwekeny ak missing , Nitakupenda kila siku na zaidi.
Kalenjin,Swahili,Hekalut ab Kiptayat ko gaa eng achek tugul akotachech Jeso,Hekalu ya Bwana ni yetu sote na Bwana anatukaribisha
Kalenjin,Swahili,Miten kasubik ab zoo kericho  Bomet karun ,Shabiki wa zoo kericho wako Bomet kesho 
Kalenjin,Swahili,"Ye kaimian chito, koba kamanut mising konyor toretet nechamaat asikosob"," iwapo mtu atagonjeka, basi ni muhimu aweze kupata huduma ifaayo ili aweze kupona."
Kalenjin,Swahili,Miten pik  che kikachin  rapinik che tuten ,Kuna watu wengi hupata  pesa kidogo
Kalenjin,Swahili,kararan emet ab  Somalia ,Nchi ya somalia  ni nzuri
Kalenjin,Swahili,Nyitat karini kalaany  negit kemande.,"Gari nililoabiri limejaa, hivi punde litang'oa nanga."
Kalenjin,Swahili,kiitonon emet nebo kenya kobwa orit tuguk chebunu sang,Kenya ilisimamisha uagizaji wa bidhaa kwa muda.
Kalenjin,Swahili,Kiyamyo ketik eng mbar amu manyor ropta,Miti ilinyauka shambani baada ya kukosa mvua
Kalenjin,Swahili,Kenet bik komie kele makararan kenam tugukab kagaigaigaet asikenyor boisiet eng emey,"Wananchi waelimishwe kwamba si vyema kupokea rushwa ili kupata kazi yoyote nchini .Hata hivyo, mashirika ya kijamii ya fadhili uongozi kwa kuunda mashirika ya kijamii ambapo itatilia mbolea kwa haki za kijamii."
Kalenjin,Swahili,machutei beekab robta kootab nego,Maji ya mvua hayawezi  kuingia ndani ya nyumba ya mbuzi
Kalenjin,Swahili, Ngatutitik kiche ngemen Haji che chang.,Ile ile sheria iliyomnyima Haji  mengi.
Kalenjin,Swahili,kipsomananiatab  sukulit ne bo oeng,ni mwanafunzi wa shule za upili
Kalenjin,Swahili,Kenetkei ko pandaap sopet nemi kaimutik,Kujifunza ni safari ya maisha yenye changamoto.
Kalenjin,Swahili,Achame kasarta ab lalangiet ochei,Majira ya joto ni msimu ninaoupenda zaidi
Kalenjin,Swahili,Kibangengeit not kotinye biik taman ak mut.,Kamati hiyo ina watu kumi na watano
Kalenjin,Swahili,Makanye chii age tugul robta noto,Mvua hio haikua inatarajiwa na yeyote
Kalenjin,Swahili,Chamyengung ko konorutikyu,Upendo wako ni hazina yangu.
Kalenjin,Swahili,mait iyanan  iman any  ako kiachamin ,Nilikupenda  lakini haukunibali 
Kalenjin,Swahili,kikiyokto koibchi kerchek che ichuchuchi ng'wonindo,alitumwa amletee dawa ya kupunguza maumivu
Kalenjin,Swahili,Kisis kanetindet noto akorusa tebutik che chang ochei,Lakini mwalimu mkuu alisita kidogo aliposita tu nami mawazo yakanilonga.
Kalenjin,Swahili,kitochin eng kaitanyo kokeny,Karibu kwetu tena
Kalenjin,Swahili,Ara iyoe ne eng yu? ,Basi unafanya nini hapa?
Kalenjin,Swahili,Kikijer kiaketugul en yoton ,Tuliweza kuona kila kitu karibu na mahali hapa.
Kalenjin,Swahili,kimangune koek betut ab kamunget,Ilitokea kuwa na siku ya mapumziko
Kalenjin,Swahili,ameche kotibwatite ako noto,Nataka tu ufikirie juu yake
Kalenjin,Swahili,Makon Kijasiri ,Kijasiri hakutoa.
Kalenjin,Swahili,Kenyit ne nyon koatau ak Jesu so kuperur kenyit,Mwaka ujao nitaanza na Yesu ili aweze kuibariki
Kalenjin,Swahili,Muichut kurumbe ye maimuchi itul,Utazama majini kama hauna uwezo wa kuogelea
Kalenjin,Swahili, Megere ile kiatech koino?,Wewe huoni nimejenga kibanda kile?
Kalenjin,Swahili,Chepto nyo ne inegei ko kosirto akobo seriat,Binti yetu wa pekee alikufa kwa kansa
Kalenjin,Swahili,Tinye rabinik chengerin che kikitaban,Ana pesa kidogo iliyowekwa kando
Kalenjin,Swahili,kap chii ko tinye tumdo nebendi eng' akenge akotinye baibaiet neo,Familia inasherehekea pamoja na furaha tele.
Kalenjin,Swahili,Chang pik che kiserete en kasishek che yoe,watu wengi wanataesa kwa kazi wanaofanay.
Kalenjin,Swahili,Mi emonoto komosta nepo kongasis,Nchi hiyo iko upande wa mashariki
Kalenjin,Swahili,kitare ngalechoto kecheng icheget ak kestagan,Tatizo hili linaweza kumalizwa kwa kuwasaka na kuwashtaki.
Kalenjin,Swahili,Katau anai ng'al chechang',Nimeanza kuelewa mambo mengi
Kalenjin,Swahili,nguni mii biik che kikirat amu marub ng'atutik,"Kwa wakati huu, watu wengine wanakula kalenda kwa kutofuta masharti"
Kalenjin,Swahili,Post rangers ko mache kandoik alak ,Post rangers wanataka viongozi wengine
Kalenjin,Swahili,sayansi kochengei ungatet Nepo ngueny ,Sayansi inachunguza siri za ulimwengu.
Kalenjin,Swahili,Kitil kotoi kongalchin ak kametab Ashiki,Aliamua amwache mwanzo azungumze na mamake Ashiki; Emali.
Kalenjin,Swahili,Anyoni mutai,Nitakuja kesho
Kalenjin,Swahili,kiokengen alenvhi kiichilil.,Nilimshawishi kwamba alikosea
Kalenjin,Swahili, Yu komii kiy Haji.,Hapa kuna kitu Haji.
Kalenjin,Swahili,Ripon anee arorutik ap Kamuktaindet.,Ahadi za Bwana zanihifadhi.
Kalenjin,Swahili,kiamaktaat ayai kouni wikisiek chakisirtoi,Nilipaswa kufanya hivi wiki zilizopita
Kalenjin,Swahili,Katyem alapat rani kotemana.,Niliajiri kukimbia leo nikashindwa.
Kalenjin,Swahili,matinyei beek eng' kaitang'wang',Hawana maji nyumbani kwao.
Kalenjin,Swahili,omeen kuppet biikab bolotet eng kanetik,Kuppet yalaumu wanasiasa kuhusu walimu
Kalenjin,Swahili,Kinyo mestowot akaomwawech akobo kristo,Mchungaji alikuja kutuambia kuhusu yesu kristo
Kalenjin,Swahili, Kobotishe ne bo keny kosagonik emet., kilimo cha asili kinaweza kuboresha mazingira.
Kalenjin,Swahili,Megan tuguk tugul chegimwaun,Usiamini kila unachosikia
Kalenjin,Swahili,mayoe boisie komye simoit ni,Simu hii haifanyi kazi vizuri.
Kalenjin,Swahili,kibisto kiplekonichoto eng koot agenge, aliwaacha sungura hao wote katika kibanda kimoja.
Kalenjin,Swahili,Kichop kristo ngwenyut ak asista ne konech kekerte,Yesu aliumba mbingu na nchi na pia jua ytunayotumia ili kuona
Kalenjin,Swahili,Mito samakinik che chang araaita nii,Kuna samaki wengi katika ziwa hili
Kalenjin,Swahili,Much koiri kowaikchu ketik ago koik ,Vijiti na mawe yanaweza kuvunja mifupa yangu
Kalenjin,Swahili,"eng barak asigetyem kegerta nyasusiet,kogeny komagaat masirtoi karishek kilomitaishek konom","wa juu ili kupunguza ajali hizo Vilevile, magari yasipitishe kilomita hamsini kwa saa."
Kalenjin,Swahili,kibistoi ng'wenonik chechang koyototin,machimbo mengi huachwa wazi
Kalenjin,Swahili,Kinamke cheyanotin eng kenam eut kiwanjet ab kokwet ne kikararan,Waumini walishiriki katika kuunga mkono bustani ya jamii kwa mazao safi.
Kalenjin,Swahili,Kibendoti ago chorwenyu ola tugul,Tubatembea na rafiki yangu kila mahali
Kalenjin,Swahili,kimochei kosulda mokutikab mung'aret neteseitai.,Walitaka kukidhi mahitaji ya soko linaloongezeka.
Kalenjin,Swahili,Mamoche awo sukul rani,Leo sitaki kwenda shuleni
Kalenjin,Swahili,kota inetigei kibet ngolyot agenge anan aeng kobun jebet,kibet angeweza kujifunza jambo moja au mawili kutoka kwa jebet
Kalenjin,Swahili,Keket boskilii ko oree akenge ne kararan ne kiboiboiekei.,Kuendesha baiskeli ni njia nzuri ya kujiburudisha. 
Kalenjin,Swahili,"Tos,imache aguur kariit?","Je, ungependa niite gari?"
Kalenjin,Swahili,petusiek tugul ak inye ko chamiet neo, Kila siku nawe ni upendo tele.
Kalenjin,Swahili,momeche abwat kiit nekebunu,Siwezi kufikiria umepitia nini
Kalenjin,Swahili,Koitit ngogaik tugul,Nimehesabu kuku wote.
Kalenjin,Swahili,Iyoktochin inendet kagotyet nyu.,Mtumie salamu zangu.
Kalenjin,Swahili,Tun nawekei komakat kowol milenyin,Atalazimika kujibu kwa dhambi zake wakati atakaporudi.
Kalenjin,Swahili,eng  notok anyun koregu nyasutik ab oret,Kutokana na hiyo ajali zitapunguwa.
Kalenjin,Swahili, amoche arutochi Australia betut akenge.,Ninataka kutembelea Australia siku moja
Kalenjin,Swahili,nebo kamangut mising ko kecham kap chi,cha muhimu zaidi ni kupenda familia
Kalenjin,Swahili,Kochanga nyasutik ab oret ,Idadi ya ajali barabarani imeongezeka.
Kalenjin,Swahili,nyigiis missing lolonin kosiir nin age,Mzigo huu ni mzito kuliko ule mwengine
Kalenjin,Swahili,Ibwotyini kole kibore ngo?,Unafikiri muuaji ni nani?
Kalenjin,Swahili,"Nebo Iman,kigisikchinin emetab Australia ","Kwa kweli, nilizaliwa Australia"
Kalenjin,Swahili,Kibo ngolyondoni mogorek oeng,Kisa kiliwahusu mibabe wawili.
Kalenjin,Swahili,kiboishe ndeget eng' laet ab tuguk kobun olda che loen,"Kwa mfano, ndege hutumiwa sana katika usafirishaji wa bidhaa kutoka sehemu mbalimbali."
Kalenjin,Swahili,Mwoe Kipchumba kole ripotit ne kikichob tai komaktoi koker ngalek ab uchumi,Kipchumba anasema ripoti ya mwanzo iliyooandaliwa ianfaa kushughulikia uchumi
Kalenjin,Swahili,Somanet kokimiti naet, Elimu inaimarisha uelewa wetu.
Kalenjin,Swahili,Oratinwek ko teche piik chepunu komaswek chechang',Barabara zinajengwa na watu katika sehemu mbalimbali za mikoa
Kalenjin,Swahili,Kokobosak kaitoshek ab chetindo  mwondo nebo coronal ,Kumekuwa na kushuka kwa idadi ya kesi mpya za coronavirus.
Kalenjin,Swahili,Kowo amut safarit ago loo ochei,Alienda safari Jana iliyo mbali sana
Kalenjin,Swahili,awendi ketilwan sumek konyil agenge eng' arawet,Mimi huenda kwa kinyozi mara moja kwa mwezi
Kalenjin,Swahili,wendi ak inendet kamenyin ole tugul,Mama yake huandamana naye kila wakati
Kalenjin,Swahili,"nebo aeng,konyoru biik chemengech boishiet ","Pili, vijana hupata ajira."
Kalenjin,Swahili,Boishet age tugul komoche kogiletab gee,Kazi yoyote inahitaji bidii
Kalenjin,Swahili,kanetishiet eng' sabet,changamoto ni funzo maishani
Kalenjin,Swahili,en sobetab chi teche somanee kotonon komie, Kwa maisha ya mtu elimu ujenga msingi imara
Kalenjin,Swahili,"Kimwa kole bukit ne tilil, nyon kristo eng betusiek chebo mwisho",Bibilia linatuambia kuwa Yesu yuaja kwa siku za mwisho
Kalenjin,Swahili,Kiboto che Kiusekei,Walihusika katika mzozo.
Kalenjin,Swahili,Mache kebis keti siko et,Mti hii inahitaji kunyunyiziwa maji hili iwe kubwa
Kalenjin,Swahili,"kokeny,murenik ak akot kwonyik komakrubei gaa","Isitoshe, wanaume na hata akina mama hawawajibikii vilivyo familia zao."
Kalenjin,Swahili,Testetaa poriyet en somalia  ak  juba ,Vita inaendelea kule somalia  na  juda 
Kalenjin,Swahili,lo koechen,Sita ni kikubwa
Kalenjin,Swahili,kap chii ko ole mi chamiyet,Familia ni mahali pa kutoa na kupokea upendo.
Kalenjin,Swahili,Toket ne ng'un ko toget ab chamiet,Uso wako ni picha ya upendo.
Kalenjin,Swahili,Kitebe Asisi eng kominigetabkei,Asisi aliuliza kwa upole.
Kalenjin,Swahili,Koit toek chok amut koskoling',Wageni wetu waliwasili jana jioni.
Kalenjin,Swahili,Metile kiy age tugul,Hukatishi chochote
Kalenjin,Swahili,moch moker tivi kemou kab rauni,Labda sitatazama TV usiku wa leo
Kalenjin,Swahili,tinye talamoik aroek oeng' eng' kenyit.,Grasshoppers wana misimu miwili kwa mwaka.
Kalenjin,Swahili,.Ya mising chepuchan.,Chochote kinacho patikana bure ni kibaya
Kalenjin,Swahili,Maisto saet nyin.,Hawatatoa ombi lake.
Kalenjin,Swahili,mamiten ketit nebo keny nemapeel maat,Hakuna mti wa zamani ulionusurika kwenye moto
Kalenjin,Swahili,"Tos,kigaichope karingung inyegei?","Je, umewahi kutengeneza gari lako peke yako?"
Kalenjin,Swahili,awendi tumdo age tugul ne kakitachan,Ninaenda kwenye sherehe yoyote ninayoalikwa
Kalenjin,Swahili,Kakoitekei eng rirenetab kapkirwok ,Ninajitupa kwenye huruma ya mahakama
Kalenjin,Swahili,Makase komnye ak kanget eng tukuk chu che makielewanike,Mimi ni mgonjwa na nimechoka na ugomvi huu wote
Kalenjin,Swahili, Kigas chepto akenge komwoune age tukuk cheibwatu Haji okoi.,Alimsikia binti mmoja akimwambia mwenzake maneno  ambayo Haji anayakumbuka hadi leo.   
Kalenjin,Swahili,Kiachamin uginye ochei memachan kityok ,Nilikupenda sana lakini haukunipenda
Kalenjin,Swahili,Kikiip kirwokenoto koba kapkirwokekab Uganda.,Kesi hiyo ilipelekwa katika Korti Kuu ya Uganda.
Kalenjin,Swahili,Tom kolipan kampunit melekwekchi,Kampuni haijalipa mshahara wake.
Kalenjin,Swahili,ki tuku nyalilen ngoroik che kiamaa,nguo niliyoanika ilikua bado mbichi
Kalenjin,Swahili,Amon itinyu nebo tai,sikio langu la kulia linauma
Kalenjin,Swahili,mogerei koikoik bounotetab kipsengwet,wavivu hawataingia ufalme wa mbinguni
Kalenjin,Swahili,Kigimache ketuiye sait aeng ak sosom,Tulitakiwa kukutana saa 2:30
Kalenjin,Swahili,atinye kabwotutikab tuye,Ninazo kumbukumbu za mkutano
Kalenjin,Swahili,Akwange amu muuch koaldo tuguk choe eng robinik chechang,Kinachonishangaza ni kwamba wanaweza kuuza bidhaa hiyo kwa pesa nyingi.
Kalenjin,Swahili,Tigekonyi kenany ngalechoto kinyoogis,Uchunguzi bado unasubiri
Kalenjin,Swahili,karwokindet koyae kasit,Wakili anashughulika.
Kalenjin,Swahili,Magat kechuchuch mwaita eng chobisietab amitwogik ,Mafuta yanapaswa kupunguzwa wakati wa mapishi 
Kalenjin,Swahili,"Tos,ioldi sagitek alak tugul?","Je, una mzio wa dawa yoyote?"
Kalenjin,Swahili,karisiek che kimito sang'utab emet ko king'etu eng' yunoe eng' kenyit ko mugul,Magari zilizokua nje ya nchi zilibaki huko kwa mwaka mzima
Kalenjin,Swahili,Kimyet ko amitwokik chechomei bik chechang eng emoni,Ugali ni chakula kinachopendwa na watu wengi nchini 
Kalenjin,Swahili,eng betusiek chechang kolopchini murenik kwonyik cheilochi ngoroik che nuok anan cheikichi mising,Wakati mwingi watu na hasa wanaume huwasuta wanawake wanaovalia mavazi mafupi ama yaliyowabana kupindukia
Kalenjin,Swahili,Kokoyait somanet ochei,"Pia, masomo yamezorota sana."
Kalenjin,Swahili,Meet komakichilile kobate inetech.,"Kifo hakiepukiki, lakini hutufundisha."
Kalenjin,Swahili,Kora makat keser bik cheibtoi tukuk choto,Pia yafaa wasambazaji bidhaa waandikwe ili wasambaze bidhaa
Kalenjin,Swahili,Akwek ko chetienokei emet,Nyinyi ndio uti wa mgongo wa taifa letu!
Kalenjin,Swahili,Matiutye tuguk chigamwaun nguno,Usisahau nilichokuambia hivi punde
Kalenjin,Swahili,Kiabwat kiy nikimwa amut,Nilifikiria ulichosema jana
Kalenjin,Swahili,Kipek  pik che chanh en nyasutet ab oret,Watu wengi walikufa kwa ajali za barabara
Kalenjin,Swahili,nda kianai tos kiosomin katigono.,Laiti ningekuomba ushauri
Kalenjin,Swahili,Soman Bilbiliait eng' tuget nebo barak,soma bibilia kwa sauti ya juu 
Kalenjin,Swahili,Makomenyei inendet kokwani,Yeye haishi tena katika kijiji hiki.
Kalenjin,Swahili,Miten pik oret che wache nea ,Kuna watu wanopiga nduru kwa nia
Kalenjin,Swahili,Kiikoch bik che kingetune borie amitwokik ,Waliwapa wahasiriwa wa vita chakula
Kalenjin,Swahili,kigoib nyalilwogik chechang rusetab karishek eng emenyo,Ajali barabarani zimeleta athari kubwa kwa jamii.
Kalenjin,Swahili,Makomii biik chelipani si kende koik kandoik,Vbado hakuna wanaolipa honga ili wapewe cheo cha uongozi
Kalenjin,Swahili,Kiboiboitun  missing tun ngiwege ,Tutafurahi sana utakapokuja tena
Kalenjin,Swahili,Ngolyondoni ko kikonde ngweny somanetab yoisiet akokoyai lagokab sukul kosas,Jambo hili limedunisha hali ya masomo ya kiufundi na kufanya wanafunzi wa shule za upili kuyachukia.
Kalenjin,Swahili,Kesir keteche eng ye kaiyangei chi,Kufaulu kunajengwa kwa msingi wa kujiamini.
Kalenjin,Swahili,Koenai tabanonkainenyi?,Je! Ulijuaje jina lake?
Kalenjin,Swahili,Kokitunkey acheket kenyit konye,Sisi tulioana mwaka jana
Kalenjin,Swahili,Kiyoni kele kipendi rutoito ne kararan,Tunaamini kwamba tutaenda kwenye safari nzuri
Kalenjin,Swahili,kipendi Kabarak  keyal lokoek karun ,Tunaenda Kabarak  kununua Matunda
Kalenjin,Swahili,magaat kopcheei serikalit anana ko bikap kokwet tuguk choto,Vifaa viganyiziwe na serikali au wanajamii.
Kalenjin,Swahili,Menye kandoindet eng ingweny ,Msimamizi anaishi kwenye sakafu ya ardhi.
Kalenjin,Swahili,Kanyoru parweng'ung' nekoiyakwon amut,Nimepokea barua yako uliyoniandikia jana
Kalenjin,Swahili,tukutesetai oret kukeny eng' tai,Barabara inaendelea kwenda mbele zaidi
Kalenjin,Swahili,Kyantegei chechang agoba logoiywekab emet ,Nimejifunza mengi kuhusu habari ya nchi 
